id_subsistema,ear_data,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,verif_max_ratio
S,2023-04-21,20459.2421875,17378.06054688,84.93990326,54.13970639753221
NE,2023-04-22,51691.2265625,47062.59765625,91.04560089,54.13970639753221
N,2023-04-22,15302.39648438,15040.95996094,98.29149628,54.13970639753221
SE/CO,2023-04-22,204615.328125,175829.90625,85.93190002,54.13970639753221
S,2023-04-22,20459.2421875,17381.1640625,84.95510101,54.13970639753221
NE,2023-04-23,51691.2265625,47070.74609375,91.06140137,54.13970639753221
N,2023-04-23,15302.39648438,15078.10253906,98.53430176,54.13970639753221
SE/CO,2023-04-23,204615.328125,176106.34375,86.06700134,54.13970639753221
S,2023-04-23,20459.2421875,17355.07226563,84.82749939,54.13970639753221
NE,2023-04-24,51691.2265625,47078.0625,91.07550049,54.13970639753221
N,2023-04-24,15302.39648438,15049.47460938,98.34719849,54.13970639753221
SE/CO,2023-04-24,204615.328125,176140.71875,86.08380127,54.13970639753221
S,2023-04-24,20459.2421875,17384.63671875,84.97200012,54.13970639753221
NE,2023-04-25,51691.2265625,47087.703125,91.09420013,54.13970639753221
N,2023-04-25,15302.39648438,15012.68261719,98.10669708,54.13970639753221
SE/CO,2023-04-25,204615.328125,176404.765625,86.21289825,54.13970639753221
S,2023-04-25,20459.2421875,17333.73828125,84.72329712,54.13970639753221
NE,2023-04-26,51691.2265625,47097.33984375,91.1128006,54.13970639753221
N,2023-04-26,15302.39648438,14983.36621094,97.91519928,54.13970639753221
SE/CO,2023-04-26,204615.328125,176578.390625,86.29769897,54.13970639753221
S,2023-04-26,20459.2421875,17293.43945313,84.52629852,54.13970639753221
NE,2023-04-27,51691.2265625,47105.3203125,91.12830353,54.13970639753221
N,2023-04-27,15302.39648438,14967.61132813,97.81220245,54.13970639753221
SE/CO,2023-04-27,204615.328125,176644.421875,86.33000183,54.13970639753221
S,2023-04-27,20459.2421875,17239.390625,84.26210022,54.13970639753221
NE,2023-04-28,51691.2265625,47111.32421875,91.13990021,54.13970639753221
N,2023-04-28,15302.39648438,14963.57226563,97.78579712,54.13970639753221
SE/CO,2023-04-28,204615.328125,176423.1875,86.22190094,54.13970639753221
S,2023-04-28,20459.2421875,17184.62695313,83.99440002,54.13970639753221
NE,2023-04-29,51691.2265625,47078.125,91.07569885,54.13970639753221
N,2023-04-29,15302.39648438,14992.88085938,97.97730255,54.13970639753221
SE/CO,2023-04-29,204615.328125,176327.234375,86.17500305,54.13970639753221
S,2023-04-29,20459.2421875,17185.20117188,83.99729919,54.13970639753221
NE,2023-04-30,51691.2265625,47047.78515625,91.01699829,54.13970639753221
N,2023-04-30,15302.39648438,15061.29003906,98.42440033,54.13970639753221
SE/CO,2023-04-30,204615.328125,176393.765625,86.20749664,54.13970639753221
S,2023-04-30,20459.2421875,17187.08007813,84.00640106,54.13970639753221
NE,2023-05-01,51691.2265625,47018.3515625,90.95999908,54.13970639753221
N,2023-05-01,15302.39648438,15101.4765625,98.68699646,54.13970639753221
SE/CO,2023-05-01,204615.328125,176423.21875,86.22190094,54.13970639753221
S,2023-05-01,20459.2421875,17171.5078125,83.93029785,54.13970639753221
NE,2023-05-02,51691.2265625,46963.75390625,90.85440063,54.13970639753221
N,2023-05-02,15302.39648438,15053.85742188,98.37580109,54.13970639753221
SE/CO,2023-05-02,204615.328125,176272.59375,86.14830017,54.13970639753221
S,2023-05-02,20459.2421875,17109.98632813,83.62960052,54.13970639753221
NE,2023-05-03,51691.2265625,46908.01171875,90.74659729,54.13970639753221
N,2023-05-03,15302.39648438,15054.99511719,98.38330078,54.13970639753221
SE/CO,2023-05-03,204615.328125,176234.828125,86.12979889,54.13970639753221
S,2023-05-03,20459.2421875,17100.82421875,83.58480072,54.13970639753221
NE,2023-05-04,51691.2265625,46888.69921875,90.709198,54.13970639753221
N,2023-05-04,15302.39648438,15103.39160156,98.69950104,54.13970639753221
SE/CO,2023-05-04,204615.328125,176282.6875,86.15319824,54.13970639753221
S,2023-05-04,20459.2421875,17178.86328125,83.96630096,54.13970639753221
NE,2023-05-05,51691.2265625,46871.0,90.67500305,54.13970639753221
N,2023-05-05,15302.39648438,15099.08691406,98.67140198,54.13970639753221
SE/CO,2023-05-05,204615.328125,176372.5625,86.19709778,54.13970639753221
S,2023-05-05,20459.2421875,17290.94921875,84.51409912,54.13970639753221
NE,2023-05-06,51691.2265625,46863.64453125,90.66069794,54.13970639753221
N,2023-05-06,15302.39648438,15118.66992188,98.79940033,54.13970639753221
SE/CO,2023-05-06,204615.328125,176555.125,86.28639984,54.13970639753221
S,2023-05-06,20459.2421875,17407.87109375,85.08560181,54.13970639753221
NE,2023-05-07,51691.2265625,46846.8125,90.62819672,54.13970639753221
N,2023-05-07,15302.39648438,15126.81152344,98.8526001,54.13970639753221
SE/CO,2023-05-07,204615.328125,176720.734375,86.36730194,54.13970639753221
S,2023-05-07,20459.2421875,17468.59765625,85.38240051,54.13970639753221
NE,2023-05-08,51691.2265625,46846.92578125,90.62840271,54.13970639753221
N,2023-05-08,15302.39648438,15091.36523438,98.62090302,54.13970639753221
SE/CO,2023-05-08,204615.328125,176672.78125,86.34390259,54.13970639753221
S,2023-05-08,20459.2421875,17528.02734375,85.67289734,54.13970639753221
NE,2023-05-09,51691.2265625,46826.73046875,90.58930206,54.13970639753221
N,2023-05-09,15302.39648438,15034.19042969,98.24729919,54.13970639753221
SE/CO,2023-05-09,204615.328125,176638.1875,86.32700348,54.13970639753221
S,2023-05-09,20459.2421875,17572.32421875,85.88939667,54.13970639753221
NE,2023-05-10,51691.2265625,46821.953125,90.58010101,54.13970639753221
N,2023-05-10,15302.39648438,15034.59179688,98.24990082,54.13970639753221
SE/CO,2023-05-10,204615.328125,176619.96875,86.31800079,54.13970639753221
S,2023-05-10,20459.2421875,17587.22460938,85.96230316,54.13970639753221
NE,2023-05-11,51691.2265625,46795.71484375,90.52929688,54.13970639753221
N,2023-05-11,15302.39648438,15054.54589844,98.38030243,54.13970639753221
SE/CO,2023-05-11,204615.328125,176490.34375,86.25469971,54.13970639753221
S,2023-05-11,20459.2421875,17543.48242188,85.74849701,54.13970639753221
NE,2023-05-12,51691.2265625,46765.79296875,90.4713974,54.13970639753221
N,2023-05-12,15302.39648438,15048.52734375,98.34100342,54.13970639753221
SE/CO,2023-05-12,204615.328125,176403.921875,86.21250153,54.13970639753221
S,2023-05-12,20459.2421875,17463.26757813,85.35639954,54.13970639753221
NE,2023-05-13,51691.2265625,46772.95703125,90.48529816,54.13970639753221
N,2023-05-13,15302.39648438,15018.70996094,98.14610291,54.13970639753221
SE/CO,2023-05-13,204615.328125,176396.296875,86.20870209,54.13970639753221
S,2023-05-13,20459.2421875,17436.27539063,85.22440338,54.13970639753221
NE,2023-05-14,51691.2265625,46769.21484375,90.47810364,54.13970639753221
N,2023-05-14,15302.39648438,15068.20507813,98.46959686,54.13970639753221
SE/CO,2023-05-14,204615.328125,176501.59375,86.2602005,54.13970639753221
S,2023-05-14,20459.2421875,17434.1640625,85.2141037,54.13970639753221
NE,2023-05-15,51691.2265625,46747.50390625,90.43609619,54.13970639753221
N,2023-05-15,15302.39648438,15096.4296875,98.65399933,54.13970639753221
SE/CO,2023-05-15,204615.328125,176351.359375,86.1867981,54.13970639753221
S,2023-05-15,20459.2421875,17402.58007813,85.05979919,54.13970639753221
NE,2023-05-16,51691.2265625,46728.5546875,90.3993988,54.13970639753221
N,2023-05-16,15302.39648438,15093.23339844,98.63310242,54.13970639753221
SE/CO,2023-05-16,204615.328125,176312.546875,86.1678009,54.13970639753221
S,2023-05-16,20459.2421875,17376.29296875,84.9312973,54.13970639753221
NE,2023-05-17,51691.2265625,46676.13671875,90.29799652,54.13970639753221
N,2023-05-17,15302.39648438,15087.11523438,98.59320068,54.13970639753221
SE/CO,2023-05-17,204615.328125,176272.984375,86.14849854,54.13970639753221
S,2023-05-17,20459.2421875,17283.27539063,84.47660065,54.13970639753221
NE,2023-05-18,51691.2265625,46615.828125,90.1812973,54.13970639753221
N,2023-05-18,15302.39648438,15089.63769531,98.60959625,54.13970639753221
SE/CO,2023-05-18,204615.328125,176237.328125,86.1309967,54.13970639753221
S,2023-05-18,20459.2421875,17222.86523438,84.1812973,54.13970639753221
NE,2023-05-19,51691.2265625,46562.4453125,90.07800293,54.13970639753221
N,2023-05-19,15302.39648438,15088.94238281,98.60510254,54.13970639753221
SE/CO,2023-05-19,204615.328125,176148.8125,86.08779907,54.13970639753221
S,2023-05-19,20459.2421875,17157.65039063,83.86260223,54.13970639753221
NE,2023-05-20,51691.2265625,46507.78125,89.97229767,54.13970639753221
N,2023-05-20,15302.39648438,15065.11230469,98.44940186,54.13970639753221
SE/CO,2023-05-20,204615.328125,176187.5,86.10669708,54.13970639753221
S,2023-05-20,20459.2421875,17157.34570313,83.86109924,54.13970639753221
NE,2023-05-21,51691.2265625,46449.00390625,89.8585968,54.13970639753221
N,2023-05-21,15302.39648438,15071.36816406,98.49019623,54.13970639753221
SE/CO,2023-05-21,204615.328125,176281.328125,86.15260315,54.13970639753221
S,2023-05-21,20459.2421875,17154.76757813,83.84850311,54.13970639753221
NE,2023-05-22,51691.2265625,46377.05078125,89.7193985,54.13970639753221
N,2023-05-22,15302.39648438,15039.93066406,98.28479767,54.13970639753221
SE/CO,2023-05-22,204615.328125,176140.296875,86.08360291,54.13970639753221
S,2023-05-22,20459.2421875,17106.43554688,83.61229706,54.13970639753221
NE,2023-05-23,51691.2265625,46296.95703125,89.56439972,54.13970639753221
N,2023-05-23,15302.39648438,15030.24316406,98.22149658,54.13970639753221
SE/CO,2023-05-23,204615.328125,176156.921875,86.09179688,54.13970639753221
S,2023-05-23,20459.2421875,17066.88867188,83.41899872,54.13970639753221
NE,2023-05-24,51691.2265625,46271.234375,89.51470184,54.13970639753221
N,2023-05-24,15302.39648438,15003.98925781,98.04989624,54.13970639753221
SE/CO,2023-05-24,204615.328125,176122.5625,86.07499695,54.13970639753221
S,2023-05-24,20459.2421875,17006.08007813,83.12180328,54.13970639753221
NE,2023-05-25,51691.2265625,46253.4296875,89.48020172,54.13970639753221
N,2023-05-25,15302.39648438,15007.01464844,98.06970215,54.13970639753221
SE/CO,2023-05-25,204615.328125,176158.28125,86.0923996,54.13970639753221
S,2023-05-25,20459.2421875,16945.82421875,82.82720184,54.13970639753221
NE,2023-05-26,51691.2265625,46263.6640625,89.5,54.13970639753221
N,2023-05-26,15302.39648438,15025.38574219,98.18979645,54.13970639753221
SE/CO,2023-05-26,204615.328125,176184.4375,86.10520172,54.13970639753221
S,2023-05-26,20459.2421875,16888.5390625,82.54720306,54.13970639753221
NE,2023-05-27,51691.2265625,46272.82421875,89.51779938,54.13970639753221
N,2023-05-27,15302.39648438,15026.76953125,98.19879913,54.13970639753221
SE/CO,2023-05-27,204615.328125,176221.0625,86.12310028,54.13970639753221
S,2023-05-27,20459.2421875,16914.90820313,82.67610168,54.13970639753221
NE,2023-05-28,51691.2265625,46257.125,89.48739624,54.13970639753221
N,2023-05-28,15302.39648438,15029.53417969,98.21690369,54.13970639753221
SE/CO,2023-05-28,204615.328125,176358.875,86.19039917,54.13970639753221
S,2023-05-28,20459.2421875,16935.70117188,82.77780151,54.13970639753221
NE,2023-05-29,51691.2265625,46203.390625,89.38339996,54.13970639753221
N,2023-05-29,15302.39648438,14997.87109375,98.01000214,54.13970639753221
SE/CO,2023-05-29,204615.328125,176394.25,86.20770264,54.13970639753221
S,2023-05-29,20459.2421875,16898.3203125,82.59500122,54.13970639753221
NE,2023-05-30,51691.2265625,46167.7734375,89.3144989,54.13970639753221
N,2023-05-30,15302.39648438,15008.77636719,98.08119965,54.13970639753221
SE/CO,2023-05-30,204615.328125,176434.0625,86.22720337,54.13970639753221
S,2023-05-30,20459.2421875,16840.12109375,82.31060028,54.13970639753221
NE,2023-05-31,51691.2265625,46076.08984375,89.1371994,54.13970639753221
N,2023-05-31,15302.39648438,14969.88964844,97.82710266,54.13970639753221
SE/CO,2023-05-31,204615.328125,176453.21875,86.23660278,54.13970639753221
S,2023-05-31,20459.2421875,16758.1875,81.91010284,54.13970639753221
NE,2023-06-01,51691.2265625,45992.984375,88.97640228,54.13970639753221
N,2023-06-01,15302.39648438,14954.23535156,97.72480011,54.13970639753221
SE/CO,2023-06-01,204615.328125,176520.65625,86.26950073,54.13970639753221
S,2023-06-01,20459.2421875,16652.47265625,81.3934021,54.13970639753221
NE,2023-06-02,51691.2265625,45944.234375,88.88210297,54.13970639753221
N,2023-06-02,15302.39648438,14957.32714844,97.74500275,54.13970639753221
SE/CO,2023-06-02,204615.328125,176678.09375,86.34649658,54.13970639753221
S,2023-06-02,20459.2421875,16610.4609375,81.18810272,54.13970639753221
NE,2023-06-03,51691.2265625,45895.44140625,88.78769684,54.13970639753221
N,2023-06-03,15302.39648438,15000.28320313,98.02570343,54.13970639753221
SE/CO,2023-06-03,204615.328125,176893.5,86.4516983,54.13970639753221
S,2023-06-03,20459.2421875,16641.07226563,81.33769989,54.13970639753221
NE,2023-06-04,51691.2265625,45853.12890625,88.70580292,54.13970639753221
N,2023-06-04,15302.39648438,15042.15136719,98.29930115,54.13970639753221
SE/CO,2023-06-04,204615.328125,177056.21875,86.53130341,54.13970639753221
S,2023-06-04,20459.2421875,16660.59179688,81.43309784,54.13970639753221
NE,2023-06-05,51691.2265625,45775.31640625,88.55529785,54.13970639753221
N,2023-06-05,15302.39648438,15048.79492188,98.34269714,54.13970639753221
SE/CO,2023-06-05,204615.328125,177004.453125,86.5059967,54.13970639753221
S,2023-06-05,20459.2421875,16590.1875,81.08899689,54.13970639753221
NE,2023-06-06,51691.2265625,45685.984375,88.38249969,54.13970639753221
N,2023-06-06,15302.39648438,15046.62402344,98.32849884,54.13970639753221
SE/CO,2023-06-06,204615.328125,176906.1875,86.457901,54.13970639753221
S,2023-06-06,20459.2421875,16503.703125,80.66629791,54.13970639753221
NE,2023-06-07,51691.2265625,45595.21875,88.20690155,54.13970639753221
N,2023-06-07,15302.39648438,15071.55566406,98.49150085,54.13970639753221
SE/CO,2023-06-07,204615.328125,176790.0625,86.40119934,54.13970639753221
S,2023-06-07,20459.2421875,16446.28320313,80.38559723,54.13970639753221
NE,2023-06-08,51691.2265625,45535.421875,88.09120178,54.13970639753221
N,2023-06-08,15302.39648438,15100.21386719,98.67880249,54.13970639753221
SE/CO,2023-06-08,204615.328125,176853.359375,86.43209839,54.13970639753221
S,2023-06-08,20459.2421875,16453.84765625,80.42259979,54.13970639753221
NE,2023-06-09,51691.2265625,45439.28125,87.90519714,54.13970639753221
N,2023-06-09,15302.39648438,15115.10058594,98.77600098,54.13970639753221
SE/CO,2023-06-09,204615.328125,176777.828125,86.39520264,54.13970639753221
S,2023-06-09,20459.2421875,16427.75585938,80.29499817,54.13970639753221
NE,2023-06-10,51691.2265625,45349.06640625,87.73069763,54.13970639753221
N,2023-06-10,15302.39648438,15135.70800781,98.91069794,54.13970639753221
SE/CO,2023-06-10,204615.328125,176734.8125,86.37419891,54.13970639753221
S,2023-06-10,20459.2421875,16426.48242188,80.2888031,54.13970639753221
NE,2023-06-11,51691.2265625,45248.99609375,87.53710175,54.13970639753221
N,2023-06-11,15302.39648438,15140.94433594,98.94490051,54.13970639753221
SE/CO,2023-06-11,204615.328125,176762.421875,86.38770294,54.13970639753221
S,2023-06-11,20459.2421875,16447.58007813,80.39189911,54.13970639753221
NE,2023-06-12,51691.2265625,45153.296875,87.35199738,54.13970639753221
N,2023-06-12,15302.39648438,15130.53125,98.87689972,54.13970639753221
SE/CO,2023-06-12,204615.328125,176699.09375,86.35669708,54.13970639753221
S,2023-06-12,20459.2421875,16452.46289063,80.415802,54.13970639753221
NE,2023-06-13,51691.2265625,45074.36328125,87.19930267,54.13970639753221
N,2023-06-13,15302.39648438,15121.16894531,98.81569672,54.13970639753221
SE/CO,2023-06-13,204615.328125,176671.4375,86.34320068,54.13970639753221
S,2023-06-13,20459.2421875,16444.45507813,80.37670135,54.13970639753221
NE,2023-06-14,51691.2265625,45029.2421875,87.11199951,54.13970639753221
N,2023-06-14,15302.39648438,15122.62304688,98.82520294,54.13970639753221
SE/CO,2023-06-14,204615.328125,176653.484375,86.33439636,54.13970639753221
S,2023-06-14,20459.2421875,16454.765625,80.42710114,54.13970639753221
NE,2023-06-15,51691.2265625,44948.96484375,86.95670319,54.13970639753221
N,2023-06-15,15302.39648438,15128.00585938,98.86039734,54.13970639753221
SE/CO,2023-06-15,204615.328125,176721.125,86.36750031,54.13970639753221
S,2023-06-15,20459.2421875,16639.78320313,81.33139801,54.13970639753221
NE,2023-06-16,51691.2265625,44887.9765625,86.83869934,54.13970639753221
N,2023-06-16,15302.39648438,15131.90234375,98.88580322,54.13970639753221
SE/CO,2023-06-16,204615.328125,176857.453125,86.43409729,54.13970639753221
S,2023-06-16,20459.2421875,16964.42382813,82.91809845,54.13970639753221
NE,2023-06-17,51691.2265625,44844.28125,86.75409698,54.13970639753221
N,2023-06-17,15302.39648438,15144.05859375,98.96530151,54.13970639753221
SE/CO,2023-06-17,204615.328125,177065.546875,86.53579712,54.13970639753221
S,2023-06-17,20459.2421875,17208.6796875,84.11199951,54.13970639753221
NE,2023-06-18,51691.2265625,44791.7890625,86.65260315,54.13970639753221
N,2023-06-18,15302.39648438,15161.82714844,99.08139801,54.13970639753221
SE/CO,2023-06-18,204615.328125,177301.765625,86.65129852,54.13970639753221
S,2023-06-18,20459.2421875,17369.59570313,84.89849854,54.13970639753221
NE,2023-06-19,51691.2265625,44709.94921875,86.49430084,54.13970639753221
N,2023-06-19,15302.39648438,15177.94921875,99.18669891,54.13970639753221
SE/CO,2023-06-19,204615.328125,177343.78125,86.67179871,54.13970639753221
S,2023-06-19,20459.2421875,17416.66210938,85.12860107,54.13970639753221
NE,2023-06-20,51691.2265625,44630.27734375,86.34010315,54.13970639753221
N,2023-06-20,15302.39648438,15183.70507813,99.22440338,54.13970639753221
SE/CO,2023-06-20,204615.328125,177343.953125,86.67189789,54.13970639753221
S,2023-06-20,20459.2421875,17530.80664063,85.68650055,54.13970639753221
NE,2023-06-21,51691.2265625,44537.4140625,86.16049957,54.13970639753221
N,2023-06-21,15302.39648438,15188.33398438,99.25460052,54.13970639753221
SE/CO,2023-06-21,204615.328125,177336.21875,86.66809845,54.13970639753221
S,2023-06-21,20459.2421875,17547.2265625,85.76679993,54.13970639753221
NE,2023-06-22,51691.2265625,44443.33203125,85.97850037,54.13970639753221
N,2023-06-22,15302.39648438,15186.79589844,99.24459839,54.13970639753221
SE/CO,2023-06-22,204615.328125,177263.984375,86.63279724,54.13970639753221
S,2023-06-22,20459.2421875,17599.64453125,86.02300262,54.13970639753221
NE,2023-06-23,51691.2265625,44357.765625,85.81300354,54.13970639753221
N,2023-06-23,15302.39648438,15178.125,99.18789673,54.13970639753221
SE/CO,2023-06-23,204615.328125,177287.234375,86.64420319,54.13970639753221
