id_subsistema,ena_data,ena_bruta_regiao_mwmed,ena_armazenavel_regiao_mwmed,month,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_percentualmlt,max,min
N,2000-01-31,11619.77636719,3420.01196289,1,72.44295546431344,21.321905558753375,39296.8046875,1878.0
NE,2000-01-31,8618.98339844,8442.49414063,1,63.71622825253525,62.41152335696975,33141.0,1859.0
S,2000-01-31,2936.72705078,2936.72705078,1,39.173530758534056,39.173530758534056,30770.0,1490.37805176
SE/CO,2000-01-31,41526.3984375,40588.33203125,1,63.04904290288008,61.624787698508754,110765.0,16210.0
N,2000-02-01,11736.31835938,3984.6159668,2,51.25811683753935,17.40272413586341,34085.22265625,6180.0
NE,2000-02-01,8567.9296875,8374.10351563,2,59.87497142607003,58.52046258605561,32550.0,1870.0
S,2000-02-01,3377.1730957,3377.1730957,2,41.12295912435936,41.12295912435936,28689.46484375,1523.0
SE/CO,2000-02-01,42507.94921875,41665.65625,2,59.89405655924996,58.70725870997808,104332.0,16743.0
N,2000-02-02,11845.31445313,4673.3671875,2,51.73415492181708,20.41083020981141,34085.22265625,6180.0
NE,2000-02-02,8748.61425781,8540.47070313,2,61.137643259176514,59.68308074016242,32550.0,1870.0
S,2000-02-02,3805.52294922,3805.52294922,2,46.33886397082894,46.33886397082894,28689.46484375,1523.0
SE/CO,2000-02-02,44925.39453125,44211.5,2,63.300257256692746,62.29437388151533,104332.0,16743.0
N,2000-02-03,11877.84277344,4864.62109375,2,51.87622165790269,21.246127512765298,34085.22265625,6180.0
NE,2000-02-03,9267.32519531,9062.39453125,2,64.76253324940527,63.33042326456033,32550.0,1870.0
S,2000-02-03,3850.54907227,3850.54907227,2,46.88713536979012,46.88713536979012,28689.46484375,1523.0
SE/CO,2000-02-03,46875.58984375,46294.6484375,2,66.0480987897521,65.2295474815135,104332.0,16743.0
N,2000-02-04,11839.83691406,5028.79492188,2,51.71023188828691,21.963153159673382,34085.22265625,6180.0
NE,2000-02-04,10006.41699219,9802.65625,2,69.92750329858701,68.50356903892798,32550.0,1870.0
S,2000-02-04,3679.6550293,3679.6550293,2,44.806203020601444,44.806203020601444,28689.46484375,1523.0
SE/CO,2000-02-04,48156.2578125,47472.49609375,2,67.85257068650732,66.8891446965798,104332.0,16743.0
N,2000-02-05,11742.81054688,4992.68017578,2,51.28647132616313,21.80542278644502,34085.22265625,6180.0
NE,2000-02-05,10850.34570313,10651.84375,2,75.82510158617482,74.43791714312113,32550.0,1870.0
S,2000-02-05,3533.29296875,3533.29296875,2,43.023990245953264,43.023990245953264,28689.46484375,1523.0
SE/CO,2000-02-05,48440.875,48037.59765625,2,68.25359868807321,67.68537753227648,104332.0,16743.0
N,2000-02-06,11553.37207031,4793.87597656,2,50.459102873109046,20.937149742090543,34085.22265625,6180.0
NE,2000-02-06,11686.12207031,11499.99023438,2,81.66572912732926,80.36499035328796,32550.0,1870.0
S,2000-02-06,3379.24707031,3379.24707031,2,41.148213374199436,41.148213374199436,28689.46484375,1523.0
SE/CO,2000-02-06,48744.15234375,48315.5078125,2,68.68091900612067,68.07695527062302,104332.0,16743.0
N,2000-02-07,11330.03320313,4566.56884766,2,49.48367519658163,19.94439076824678,34085.22265625,6180.0
NE,2000-02-07,12556.54101563,12384.04589844,2,87.74844821824091,86.54300646164526,32550.0,1870.0
S,2000-02-07,3168.15991211,3168.15991211,2,38.57785990626843,38.57785990626843,28689.46484375,1523.0
SE/CO,2000-02-07,52407.2578125,51908.83203125,2,73.84226529922847,73.13997919788892,104332.0,16743.0
N,2000-02-08,11123.12988281,4362.93310547,2,48.5800294158278,19.055016064370268,34085.22265625,6180.0
NE,2000-02-08,13052.64941406,12852.296875,2,91.21538565396314,89.81526882423942,32550.0,1870.0
S,2000-02-08,2918.15600586,2918.15600586,2,35.53362731104282,35.53362731104282,28689.46484375,1523.0
SE/CO,2000-02-08,53687.7578125,53082.1484375,2,75.6465005266078,74.79319184374471,104332.0,16743.0
N,2000-02-09,10992.38867188,4231.14990234,2,48.00902000213247,18.47945577225669,34085.22265625,6180.0
NE,2000-02-09,13360.40820313,13162.68554688,2,93.36608592506502,91.98434741587451,32550.0,1870.0
S,2000-02-09,2671.8359375,2671.8359375,2,32.534251852445514,32.534251852445514,28689.46484375,1523.0
SE/CO,2000-02-09,54450.16015625,53867.90625,2,76.72073181597155,75.9003311842375,104332.0,16743.0
N,2000-02-10,11021.96484375,4257.41601563,2,48.138193293696084,18.59417245449553,34085.22265625,6180.0
NE,2000-02-10,13715.6796875,13512.40625,2,95.84881754763953,94.42828870276023,32550.0,1870.0
S,2000-02-10,2511.53491211,2511.53491211,2,30.582307925408067,30.582307925408067,28689.46484375,1523.0
SE/CO,2000-02-10,56791.1484375,55965.828125,2,80.01920391586488,78.85632068143754,104332.0,16743.0
N,2000-02-11,11194.07128906,4143.63378906,2,48.88986447473072,18.097231038544663,34085.22265625,6180.0
NE,2000-02-11,13793.73339844,13559.39160156,2,96.39427763924712,94.75663483592274,32550.0,1870.0
S,2000-02-11,2362.15600586,2362.15600586,2,28.76335980469085,28.76335980469085,28689.46484375,1523.0
SE/CO,2000-02-11,59275.0625,58378.15625,2,83.51905963889912,82.25531121882362,104332.0,16743.0
N,2000-02-12,11488.22851563,3870.55004883,2,50.17458980565878,16.904543703853015,34085.22265625,6180.0
NE,2000-02-12,13860.81933594,13542.17089844,2,96.86309201301162,94.63629198241505,32550.0,1870.0
S,2000-02-12,2163.83789063,2163.83789063,2,26.3484916545782,26.3484916545782,28689.46484375,1523.0
SE/CO,2000-02-12,60882.13671875,60108.9296875,2,85.78344067637029,84.69398549180283,104332.0,16743.0
N,2000-02-13,11919.40234375,3486.70092773,2,52.057732183217084,15.228090961617589,34085.22265625,6180.0
NE,2000-02-13,14112.45214844,13752.58984375,2,98.62156903229437,96.10675553632596,32550.0,1870.0
S,2000-02-13,2130.74707031,2130.74707031,2,25.945553335205844,25.945553335205844,28689.46484375,1523.0
SE/CO,2000-02-13,61728.46875,61097.14453125,2,86.9759295985419,86.08638848540916,104332.0,16743.0
N,2000-02-14,12453.23339844,3182.49707031,2,54.389227779614004,13.899487187538623,34085.22265625,6180.0
NE,2000-02-14,14633.26757813,14297.56152344,2,102.26116577366822,99.91516257741795,32550.0,1870.0
S,2000-02-14,2279.41796875,2279.41796875,2,27.755880228818235,27.755880228818235,28689.46484375,1523.0
SE/CO,2000-02-14,63283.0,62440.66796875,2,89.16627715286597,87.97942426420434,104332.0,16743.0
N,2000-02-15,13066.72265625,2967.81396484,2,57.068628856892005,12.961863363246902,34085.22265625,6180.0
NE,2000-02-15,15061.90429688,14642.5390625,2,105.25659316667817,102.32595737233655,32550.0,1870.0
S,2000-02-15,2775.45507813,2775.45507813,2,33.79599519928617,33.79599519928617,28689.46484375,1523.0
SE/CO,2000-02-15,63637.34375,62901.16796875,2,89.66555046512813,88.6282726220397,104332.0,16743.0
N,2000-02-16,13695.82421875,3463.50805664,2,59.81621633755464,15.126796598280977,34085.22265625,6180.0
NE,2000-02-16,15367.56542969,14888.20605469,2,107.39263445793192,104.04274365259333,32550.0,1870.0
S,2000-02-16,3809.03588867,3809.03588867,2,46.381640121566555,46.381640121566555,28689.46484375,1523.0
SE/CO,2000-02-16,63968.93359375,63348.5546875,2,90.13276333286335,89.25864425673738,104332.0,16743.0
N,2000-02-17,14213.63476563,3915.68505859,2,62.077742712260736,17.10166988370758,34085.22265625,6180.0
NE,2000-02-17,15889.32128906,15406.91699219,2,111.03880317203104,107.66763364282208,32550.0,1870.0
S,2000-02-17,4892.67919922,4892.67919922,2,59.57688309619307,59.57688309619307,28689.46484375,1523.0
SE/CO,2000-02-17,65105.953125,64550.625,2,91.73483337776734,90.95237139738506,104332.0,16743.0
N,2000-02-18,14656.33691406,3870.45605469,2,64.01123477967032,16.90413318647758,34085.22265625,6180.0
NE,2000-02-18,16382.51171875,15908.30957031,2,114.48534906612045,111.17149833162514,32550.0,1870.0
S,2000-02-18,5338.33789063,5338.33789063,2,65.00355316341692,65.00355316341692,28689.46484375,1523.0
SE/CO,2000-02-18,65666.4609375,65137.40234375,2,92.52459358122991,91.77914559045169,104332.0,16743.0
N,2000-02-19,15020.18457031,3661.41088867,2,65.60033155636278,15.991132940909768,34085.22265625,6180.0
NE,2000-02-19,16789.13476563,16551.76953125,2,117.32693906523556,115.66816767653246,32550.0,1870.0
S,2000-02-19,5266.69189453,5266.69189453,2,64.13113848831613,64.13113848831613,28689.46484375,1523.0
SE/CO,2000-02-19,65601.875,65036.6328125,2,92.4335914542242,91.63716047672443,104332.0,16743.0
N,2000-02-20,15372.7109375,3016.61401367,2,67.13998284771483,13.174996522045936,34085.22265625,6180.0
NE,2000-02-20,17088.6015625,16742.7578125,2,119.41969268946376,117.00284458211462,32550.0,1870.0
S,2000-02-20,5133.58398438,5133.58398438,2,62.51031805859137,62.51031805859137,28689.46484375,1523.0
SE/CO,2000-02-20,64741.9609375,64231.76953125,2,91.22196533623797,90.50310137070699,104332.0,16743.0
N,2000-02-21,15712.31933594,3226.91503906,2,68.62321518968129,14.093481706275753,34085.22265625,6180.0
NE,2000-02-21,17314.20117188,17020.04492188,2,120.99624276142185,118.94060065114107,32550.0,1870.0
S,2000-02-21,5057.50195313,5057.50195313,2,61.583886936308765,61.583886936308765,28689.46484375,1523.0
SE/CO,2000-02-21,62613.9921875,62117.11328125,2,88.22363954044546,87.52353299893984,104332.0,16743.0
N,2000-02-22,16047.04296875,3842.65795898,2,70.0851134233082,16.782725604122295,34085.22265625,6180.0
NE,2000-02-22,17263.36328125,16943.6875,2,120.64097406059746,118.40699467863836,32550.0,1870.0
S,2000-02-22,5012.80419922,5012.80419922,2,61.039614003028554,61.039614003028554,28689.46484375,1523.0
SE/CO,2000-02-22,58994.421875,58535.24609375,2,83.12363464720936,82.47665212468638,104332.0,16743.0
N,2000-02-23,16397.95117188,4087.01391602,2,71.6176974180933,17.84994496647834,34085.22265625,6180.0
NE,2000-02-23,17231.83398438,16898.6171875,2,120.42063894837898,118.09203134776058,32550.0,1870.0
S,2000-02-23,5049.05419922,5049.05419922,2,61.48102083235456,61.48102083235456,28689.46484375,1523.0
SE/CO,2000-02-23,55547.5234375,55197.73046875,2,78.26692587240561,77.77406464904884,104332.0,16743.0
N,2000-02-24,16690.45898438,3894.74804688,2,72.895218968711,17.01022793746876,34085.22265625,6180.0
NE,2000-02-24,17570.54101563,17226.81054688,2,122.78761376698539,120.38553383107019,32550.0,1870.0
S,2000-02-24,5368.65722656,5368.65722656,2,65.37274383762744,65.37274383762744,28689.46484375,1523.0
SE/CO,2000-02-24,53229.66015625,52806.4765625,2,75.0010370912418,74.40476786243062,104332.0,16743.0
N,2000-02-25,16813.9296875,3651.49804688,2,73.43447459664648,15.947838818587519,34085.22265625,6180.0
NE,2000-02-25,18050.05273438,17687.62695313,2,126.13856919096709,123.60584143900223,32550.0,1870.0
S,2000-02-25,5311.21191406,5311.21191406,2,64.67324719624078,64.67324719624078,28689.46484375,1523.0
SE/CO,2000-02-25,50859.98828125,50599.03515625,2,71.66214956745814,71.29446442820026,104332.0,16743.0
N,2000-02-26,16822.17382813,3531.67089844,2,73.47048070270954,15.424496336987422,34085.22265625,6180.0
NE,2000-02-26,18279.74804688,17912.7421875,2,127.74374112564162,125.17900656956363,32550.0,1870.0
S,2000-02-26,4977.55517578,4977.55517578,2,60.61039580513923,60.61039580513923,28689.46484375,1523.0
SE/CO,2000-02-26,48607.03515625,48383.73046875,2,68.48771974023494,68.17308156481407,104332.0,16743.0
N,2000-02-27,16817.93945313,3516.49511719,2,73.45198716139294,15.35821644029463,34085.22265625,6180.0
NE,2000-02-27,18061.38085938,17698.08789063,2,126.21773314135238,123.67894525249596,32550.0,1870.0
S,2000-02-27,5085.40722656,5085.40722656,2,61.923682198824935,61.923682198824935,28689.46484375,1523.0
SE/CO,2000-02-27,46908.27734375,46667.1796875,2,66.09415575109139,65.7544471336413,104332.0,16743.0
N,2000-02-28,16824.1015625,3522.73803711,2,73.47890004091624,15.385482258148913,34085.22265625,6180.0
NE,2000-02-28,17372.99023438,16993.80859375,2,121.40707636600762,118.75725421222239,32550.0,1870.0
S,2000-02-28,5393.18603516,5393.18603516,2,65.67142476538663,65.67142476538663,28689.46484375,1523.0
SE/CO,2000-02-28,46254.8828125,45273.97265625,2,65.17351738275227,63.79140675502842,104332.0,16743.0
N,2000-02-29,16925.6796875,3627.5949707,2,73.92254030696499,15.843442649866361,34085.22265625,6180.0
NE,2000-02-29,16554.01953125,16107.39355469,2,115.68389127495382,112.56275016385378,32550.0,1870.0
S,2000-02-29,5957.81298828,5957.81298828,2,72.54674043790257,72.54674043790257,28689.46484375,1523.0
SE/CO,2000-02-29,46289.640625,45340.3046875,2,65.22249143174808,63.88486914275577,104332.0,16743.0
N,2000-03-01,17113.91992188,4067.55004883,3,63.33008348680526,15.051974378460514,34739.07421875,7175.0
NE,2000-03-01,15533.81054688,15085.64941406,3,109.53717468083909,106.37695175017338,23707.0,2487.0
S,2000-03-01,6541.04394531,6541.04394531,3,92.58148869893483,92.58148869893483,28186.0,1035.75305176
SE/CO,2000-03-01,46040.4140625,45173.17578125,3,66.81950825843707,65.56086546218958,99094.0,26201.0
N,2000-03-02,17178.84570313,4247.22998047,3,63.57034142687846,15.716880205039526,34739.07421875,7175.0
NE,2000-03-02,14528.32226563,14105.25488281,3,102.44694107908195,99.46366754977865,23707.0,2487.0
S,2000-03-02,7350.17578125,7350.17578125,3,104.03388537312922,104.03388537312922,28186.0,1035.75305176
SE/CO,2000-03-02,46257.3515625,45431.9609375,3,67.1343546247868,65.93644629127887,99094.0,26201.0
N,2000-03-03,17104.94921875,4694.76806641,3,63.29688738791316,17.37299548870808,34739.07421875,7175.0
NE,2000-03-03,13789.34375,13415.63574219,3,97.2360098328393,94.60079555572592,23707.0,2487.0
S,2000-03-03,7580.44824219,7580.44824219,3,107.2931460383138,107.2931460383138,28186.0,1035.75305176
SE/CO,2000-03-03,46219.015625,45534.23828125,3,67.07871679996404,66.08488374464488,99094.0,26201.0
N,2000-03-04,16878.56640625,4463.85205078,3,62.4591574884485,16.518490465017294,34739.07421875,7175.0
NE,2000-03-04,13347.31152344,13061.75878906,3,94.11900508573376,92.10542061127553,23707.0,2487.0
S,2000-03-04,7209.35791016,7209.35791016,3,102.04075885541567,102.04075885541567,28186.0,1035.75305176
SE/CO,2000-03-04,45897.61328125,45562.16796875,3,66.61225821135686,66.12541874031257,99094.0,26201.0
N,2000-03-05,16623.1796875,4292.13916016,3,61.514098595238366,15.883066684354267,34739.07421875,7175.0
NE,2000-03-05,13091.09375,12855.33105469,3,92.3122770507205,90.64978867019985,23707.0,2487.0
S,2000-03-05,6753.66601563,6753.66601563,3,95.59092694228886,95.59092694228886,28186.0,1035.75305176
SE/CO,2000-03-05,45823.25390625,45733.4609375,3,66.50433874596804,66.37402015220398,99094.0,26201.0
N,2000-03-06,16392.99023438,4601.90185547,3,60.66228221708447,17.029343951317493,34739.07421875,7175.0
NE,2000-03-06,12720.22851563,12566.33691406,3,89.69710868378067,88.61193700666936,23707.0,2487.0
S,2000-03-06,6607.4921875,6607.4921875,3,93.52199257489313,93.52199257489313,28186.0,1035.75305176
SE/CO,2000-03-06,44744.49609375,44673.22265625,3,64.93871280560735,64.83527203204754,99094.0,26201.0
N,2000-03-07,16186.1015625,4197.56005859,3,59.896690410973264,15.533076592903779,34739.07421875,7175.0
NE,2000-03-07,12384.09472656,12210.33300781,3,87.32685024278996,86.10156378251544,23707.0,2487.0
S,2000-03-07,6693.30615234,6693.30615234,3,94.73659756493326,94.73659756493326,28186.0,1035.75305176
SE/CO,2000-03-07,43820.44921875,43746.94921875,3,63.59762239509481,63.49095016034192,99094.0,26201.0
N,2000-03-08,16098.96777344,3946.10205078,3,59.57425170839195,14.602555899764782,34739.07421875,7175.0
NE,2000-03-08,11799.61230469,11630.13574219,3,83.20535327016765,82.01028372977086,23707.0,2487.0
S,2000-03-08,6432.94824219,6432.94824219,3,91.0515095089948,91.0515095089948,28186.0,1035.75305176
SE/CO,2000-03-08,42827.23046875,42744.953125,3,62.15614125685033,62.03673026192048,99094.0,26201.0
N,2000-03-09,16084.2421875,3915.90893555,3,59.51975965798916,14.490826236603397,34739.07421875,7175.0
NE,2000-03-09,11938.42578125,11753.17089844,3,84.18420105411089,82.8778701704171,23707.0,2487.0
S,2000-03-09,6080.10693359,6080.10693359,3,86.05741775578305,86.05741775578305,28186.0,1035.75305176
SE/CO,2000-03-09,42684.61328125,42596.8515625,3,61.94915766358779,61.82178706950865,99094.0,26201.0
N,2000-03-10,16104.02539063,3940.59301758,3,59.59296742754625,14.582169715063666,34739.07421875,7175.0
NE,2000-03-10,10910.47460938,10709.92871094,3,76.93556964221864,75.52141366016563,23707.0,2487.0
S,2000-03-10,5573.91503906,5573.91503906,3,78.89281229605001,78.89281229605001,28186.0,1035.75305176
SE/CO,2000-03-10,42929.484375,42846.3359375,3,62.30454469483536,62.18386946157909,99094.0,26201.0
N,2000-03-11,16134.00292969,3774.63989258,3,59.70389935080314,13.968059954756239,34739.07421875,7175.0
NE,2000-03-11,10639.60546875,10439.74023438,3,75.02552701080542,73.61617075377222,23707.0,2487.0
S,2000-03-11,5173.06689453,5173.06689453,3,73.21923506998625,73.21923506998625,28186.0,1035.75305176
SE/CO,2000-03-11,44426.58984375,44215.890625,3,64.47732817799633,64.17153557221742,99094.0,26201.0
N,2000-03-12,16175.46484375,3354.39111328,3,59.85732921905826,12.412928786690486,34739.07421875,7175.0
NE,2000-03-12,10633.25878906,10414.49511719,3,74.98077319075922,73.4381539817037,23707.0,2487.0
S,2000-03-12,4883.45507813,4873.57324219,3,69.12008922548546,68.98022239535051,28186.0,1035.75305176
SE/CO,2000-03-12,47160.2421875,46914.08203125,3,68.44474048473484,68.08748260753337,99094.0,26201.0
N,2000-03-13,16211.07910156,2744.86206055,3,59.98911982756429,10.157365714452869,34739.07421875,7175.0
NE,2000-03-13,10891.13671875,10652.91210938,3,76.79920787203324,75.1193592237518,23707.0,2487.0
S,2000-03-13,4736.26416016,4736.26416016,3,67.03675903804705,67.03675903804705,28186.0,1035.75305176
SE/CO,2000-03-13,48973.6015625,48588.1015625,3,71.07651051114773,70.51702552479075,99094.0,26201.0
N,2000-03-14,16175.5859375,3119.76098633,3,59.857777326641575,11.544679689108468,34739.07421875,7175.0
NE,2000-03-14,11107.88183594,10810.87011719,3,78.32759317654104,76.23320529786889,23707.0,2487.0
S,2000-03-14,4607.11816406,4607.11816406,3,65.20883544077208,65.20883544077208,28186.0,1035.75305176
SE/CO,2000-03-14,49533.10546875,49032.3203125,3,71.88853135512947,71.16173037896264,99094.0,26201.0
N,2000-03-15,16167.59375,3229.4309082,3,59.82820222614282,11.950513381197846,34739.07421875,7175.0
NE,2000-03-15,11043.94238281,10714.28027344,3,77.87672202516701,75.5520988458938,23707.0,2487.0
S,2000-03-15,4364.65478516,4364.65478516,3,61.77702535644584,61.77702535644584,28186.0,1035.75305176
SE/CO,2000-03-15,49279.24609375,48951.03515625,3,71.52009942527611,71.04375936849428,99094.0,26201.0
N,2000-03-16,16263.70996094,2990.97900391,3,60.18388039286623,11.068121791474052,34739.07421875,7175.0
NE,2000-03-16,11248.16796875,11048.30273438,3,79.31682544434379,77.90746918731061,23707.0,2487.0
S,2000-03-16,4041.77197266,4041.77197266,3,57.206964108350626,57.206964108350626,28186.0,1035.75305176
SE/CO,2000-03-16,50699.8828125,50337.640625,3,73.58190205876008,73.05617166879547,99094.0,26201.0
N,2000-03-17,16541.82421875,2746.01196289,3,61.21304257466773,10.161620929595063,34739.07421875,7175.0
NE,2000-03-17,11911.16699219,11439.21972656,3,83.99198480878958,80.66403318227509,23707.0,2487.0
S,2000-03-17,3754.06689453,3754.06689453,3,53.13480610693295,53.13480610693295,28186.0,1035.75305176
SE/CO,2000-03-17,52165.29296875,51456.00390625,3,75.70868540837593,74.67927793378199,99094.0,26201.0
N,2000-03-18,16930.5625,2238.54589844,3,62.65156910269038,8.283742081555637,34739.07421875,7175.0
NE,2000-03-18,12365.50390625,11872.87402344,3,87.19575646347477,83.72196068339177,23707.0,2487.0
S,2000-03-18,3605.62207031,3605.62207031,3,51.033728216179234,51.033728216179234,28186.0,1035.75305176
SE/CO,2000-03-18,53672.44921875,52939.26171875,3,77.89605582074711,76.83196399601401,99094.0,26201.0
N,2000-03-19,17393.46679688,1764.41296387,3,64.36454707042829,6.52921252507612,34739.07421875,7175.0
NE,2000-03-19,12541.52441406,12052.10742188,3,88.43697084890879,84.98583087250685,23707.0,2487.0
S,2000-03-19,3384.4050293,3384.4050293,3,47.90263734543774,47.90263734543774,28186.0,1035.75305176
SE/CO,2000-03-19,54988.0390625,54079.8984375,3,79.80540151667927,78.48739621139174,99094.0,26201.0
N,2000-03-20,17964.96484375,2264.32495117,3,66.4793763547789,8.379137500551048,34739.07421875,7175.0
NE,2000-03-20,12599.56738281,12227.07714844,3,88.84626274723442,86.21963563948404,23707.0,2487.0
S,2000-03-20,3074.38110352,3074.38110352,3,43.514579900634835,43.514579900634835,28186.0,1035.75305176
SE/CO,2000-03-20,58277.71484375,56904.140625,3,84.57978338332398,82.58628363484762,99094.0,26201.0
N,2000-03-21,18543.4453125,2910.58911133,3,68.62004410060527,10.770638886807788,34739.07421875,7175.0
NE,2000-03-21,12372.09765625,12039.5234375,3,87.24225250791744,84.89709449381515,23707.0,2487.0
S,2000-03-21,2844.30493164,2844.30493164,3,40.25809749738248,40.25809749738248,28186.0,1035.75305176
SE/CO,2000-03-21,58640.7109375,56107.7890625,3,85.10660793471013,81.43052035837376,99094.0,26201.0
N,2000-03-22,19070.22265625,3444.53491211,3,70.56938436343971,12.746506034438559,34739.07421875,7175.0
NE,2000-03-22,12122.23925781,11844.20410156,3,85.48036781434533,83.51979378869599,23707.0,2487.0
S,2000-03-22,2658.75097656,2658.75097656,3,37.63177950610845,37.63177950610845,28186.0,1035.75305176
SE/CO,2000-03-22,58298.203125,54687.69921875,3,84.60951849553057,79.36951141711266,99094.0,26201.0
N,2000-03-23,19458.25976563,4058.73706055,3,72.00531620402263,15.0193619035811,34739.07421875,7175.0
NE,2000-03-23,12208.13183594,11990.54003906,3,86.08604214686143,84.55168645274303,23707.0,2487.0
S,2000-03-23,2561.26098633,2561.26098633,3,36.251912851152,36.251912851152,28186.0,1035.75305176
SE/CO,2000-03-23,57158.27734375,53846.41796875,3,82.95511808004257,78.14854065530038,99094.0,26201.0
N,2000-03-24,19701.10351563,4405.21289063,3,72.90395982465138,16.30149617470583,34739.07421875,7175.0
NE,2000-03-24,12610.07617188,12402.12695313,3,88.9203658181178,87.45400508002204,23707.0,2487.0
S,2000-03-24,2554.72290039,2554.72290039,3,36.15937322985795,36.15937322985795,28186.0,1035.75305176
SE/CO,2000-03-24,55297.38671875,52119.77734375,3,80.25436486100247,75.64262753851301,99094.0,26201.0
N,2000-03-25,19721.375,4422.11083984,3,72.97897447958806,16.364027058285394,34739.07421875,7175.0
NE,2000-03-25,13208.23242188,13014.60058594,3,93.13828423838885,91.77288299488059,23707.0,2487.0
S,2000-03-25,2588.89599609,2586.77197266,3,36.64305688950155,36.61299360712262,28186.0,1035.75305176
SE/CO,2000-03-25,53243.3671875,50868.41015625,3,77.27331923345804,73.82648965569587,99094.0,26201.0
N,2000-03-26,19503.46679688,4211.00390625,3,72.17260488343224,15.58282556909264,34739.07421875,7175.0
NE,2000-03-26,13883.015625,13568.35742188,3,97.89654013244551,95.67771749031944,23707.0,2487.0
S,2000-03-26,2674.89111328,2632.58203125,3,37.86022589751564,37.2613860437288,28186.0,1035.75305176
SE/CO,2000-03-26,51144.3203125,49380.98046875,3,74.22692438982112,71.66774885564944,99094.0,26201.0
N,2000-03-27,19152.53710938,4220.80322266,3,70.87398910698703,15.61908795253207,34739.07421875,7175.0
NE,2000-03-27,14717.87597656,14535.15332031,3,103.78358529029329,102.49511048526078,23707.0,2487.0
S,2000-03-27,2827.5769043,2827.5769043,3,40.02133014234214,40.02133014234214,28186.0,1035.75305176
SE/CO,2000-03-27,48971.69140625,48111.07421875,3,71.07373825759788,69.8247048064772,99094.0,26201.0
N,2000-03-28,18674.3359375,4543.91113281,3,69.10440503291817,16.814749204802254,34739.07421875,7175.0
NE,2000-03-28,15272.06542969,15060.61035156,3,107.69147040004002,106.20038797951133,23707.0,2487.0
S,2000-03-28,2975.94604492,2975.94604492,3,42.121336812597,42.121336812597,28186.0,1035.75305176
SE/CO,2000-03-28,47492.64453125,46198.50390625,3,68.92716362548191,67.04894767237649,99094.0,26201.0
N,2000-03-29,18148.23242188,4438.64501953,3,67.15755827197714,16.42521181227123,34739.07421875,7175.0
NE,2000-03-29,15583.546875,15376.18261719,3,109.8878920302507,108.42565616341383,23707.0,2487.0
S,2000-03-29,3052.21191406,3052.21191406,3,43.20079870903664,43.20079870903664,28186.0,1035.75305176
SE/CO,2000-03-29,46873.40234375,46146.11328125,3,68.02844324461263,66.97291195742613,99094.0,26201.0
N,2000-03-30,17606.8828125,4075.18896484,3,65.15429332075148,15.08024219733955,34739.07421875,7175.0
NE,2000-03-30,15931.9140625,15732.73144531,3,112.34441468160519,110.93987192201104,23707.0,2487.0
S,2000-03-30,2924.90893555,2924.90893555,3,41.39896105669753,41.39896105669753,28186.0,1035.75305176
SE/CO,2000-03-30,46430.94140625,45468.1953125,3,67.38628954401423,65.98903407027376,99094.0,26201.0
N,2000-03-31,17095.01171875,3824.12304688,3,63.260113655914715,14.151172433213203,34739.07421875,7175.0
NE,2000-03-31,16198.19335938,15999.30175781,3,114.22209187923872,112.81960122583618,23707.0,2487.0
S,2000-03-31,2809.76708984,2809.76708984,3,39.76925124638228,39.76925124638228,28186.0,1035.75305176
SE/CO,2000-03-31,46487.984375,45632.265625,3,67.46907731208908,66.22715307559321,99094.0,26201.0
N,2000-04-01,16596.34375,3480.8449707,4,61.044652643990986,12.80323999941038,34472.72265625,5722.0
NE,2000-04-01,16383.48828125,16189.66210938,4,143.65322368646954,141.95372270438634,25125.0,1828.0
S,2000-04-01,2683.48706055,2683.48706055,4,40.75782654566448,40.75782654566448,61485.0,751.44000244
SE/CO,2000-04-01,44977.390625,43191.9609375,4,82.4880921902487,79.21363169765077,69691.0,18547.0
N,2000-04-02,16247.6953125,3109.86889648,4,59.762254359003805,11.438716226516648,34472.72265625,5722.0
NE,2000-04-02,16490.7265625,16312.09570313,4,144.59350725366255,143.02724136706547,25125.0,1828.0
S,2000-04-02,2530.79492188,2530.79492188,4,38.43868001640084,38.43868001640084,61485.0,751.44000244
SE/CO,2000-04-02,42985.0546875,38950.15625,4,78.83416766944518,71.4342036060388,69691.0,18547.0
N,2000-04-03,15980.88964844,2996.34106445,4,58.78089006989693,11.021138284284842,34472.72265625,5722.0
NE,2000-04-03,16522.78515625,16358.47167969,4,144.8746024795378,143.4338738509472,25125.0,1828.0
S,2000-04-03,2345.76000977,2345.76000977,4,35.628299089456505,35.628299089456505,61485.0,751.44000244
SE/CO,2000-04-03,41451.6015625,40668.875,4,76.02182971504823,74.58631689516115,69691.0,18547.0
N,2000-04-04,15745.44433594,3104.41210938,4,57.91487539011431,11.418645078431895,34472.72265625,5722.0
NE,2000-04-04,16425.06445313,16245.36132813,4,144.01777066307034,142.44210296827754,25125.0,1828.0
S,2000-04-04,2179.22094727,2179.22094727,4,33.09884019165158,33.09884019165158,61485.0,751.44000244
SE/CO,2000-04-04,39699.34375,39648.953125,4,72.80820611505568,72.7157902042444,69691.0,18547.0
N,2000-04-05,15555.20410156,3030.33398438,4,57.21513397709144,11.146171003583744,34472.72265625,5722.0
NE,2000-04-05,16218.19433594,16021.34863281,4,142.2038981404067,140.4779213924747,25125.0,1828.0
